# x,y,z,Ex,Ey,Ez
5.249787500000000051e+00,-9.757205600000000700e+00,-1.298381200000000035e+01,9.898229499999999445e-03,-1.784962199999999902e-02,-2.275607699999999955e-02
5.749787500000000051e+00,-9.757205600000000700e+00,-1.298381200000000035e+01,1.048965200000000035e-02,-1.732325399999999974e-02,-2.208420599999999859e-02
6.249787500000000051e+00,-9.757205600000000700e+00,-1.298381200000000035e+01,1.101476200000000086e-02,-1.678293900000000019e-02,-2.139525700000000086e-02
6.749787500000000051e+00,-9.757205600000000700e+00,-1.298381200000000035e+01,1.147519699999999948e-02,-1.622860099999999875e-02,-2.068944099999999939e-02
7.249787500000000051e+00,-9.757205600000000700e+00,-1.298381200000000035e+01,1.187039999999999970e-02,-1.567163900000000110e-02,-1.997326699999999941e-02
7.749787500000000051e+00,-9.757205600000000700e+00,-1.298381200000000035e+01,1.220619499999999955e-02,-1.511036099999999924e-02,-1.925890699999999872e-02
8.249787500000000051e+00,-9.757205600000000700e+00,-1.298381200000000035e+01,1.248626400000000039e-02,-1.455507699999999960e-02,-1.855322300000000063e-02
8.749787500000000051e+00,-9.757205600000000700e+00,-1.298381200000000035e+01,1.271159399999999967e-02,-1.400491000000000062e-02,-1.785355799999999854e-02
9.249787500000000051e+00,-9.757205600000000700e+00,-1.298381200000000035e+01,1.288472700000000033e-02,-1.346371799999999952e-02,-1.716604099999999994e-02
9.749787500000000051e+00,-9.757205600000000700e+00,-1.298381200000000035e+01,1.300665900000000028e-02,-1.293221100000000075e-02,-1.649129800000000146e-02
1.024978800000000057e+01,-9.757205600000000700e+00,-1.298381200000000035e+01,1.307518799999999974e-02,-1.241348800000000030e-02,-1.582644500000000148e-02
1.074978800000000057e+01,-9.757205600000000700e+00,-1.298381200000000035e+01,1.310539999999999969e-02,-1.190778999999999969e-02,-1.517893900000000067e-02
1.124978800000000057e+01,-9.757205600000000700e+00,-1.298381200000000035e+01,1.309400099999999921e-02,-1.141044199999999981e-02,-1.455428100000000051e-02
1.174978800000000057e+01,-9.757205600000000700e+00,-1.298381200000000035e+01,1.304439999999999940e-02,-1.093612599999999914e-02,-1.393824800000000030e-02
-1.175021199999999943e+01,-9.257205600000000700e+00,-1.298381200000000035e+01,-1.362002699999999983e-02,-1.108360800000000000e-02,-1.476765399999999985e-02
-1.125021199999999943e+01,-9.257205600000000700e+00,-1.298381200000000035e+01,-1.367157500000000005e-02,-1.158714899999999971e-02,-1.543812100000000083e-02
-1.075021199999999943e+01,-9.257205600000000700e+00,-1.298381200000000035e+01,-1.368068700000000040e-02,-1.210508799999999996e-02,-1.612549799999999853e-02
-1.025021199999999943e+01,-9.257205600000000700e+00,-1.298381200000000035e+01,-1.363986399999999981e-02,-1.264019700000000059e-02,-1.682579000000000019e-02
-9.750212499999999949e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,-1.355329599999999940e-02,-1.318471100000000000e-02,-1.755487500000000103e-02
-9.250212499999999949e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,-1.341659499999999991e-02,-1.374011800000000082e-02,-1.829977299999999835e-02
-8.750212499999999949e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,-1.322043099999999950e-02,-1.430708099999999927e-02,-1.906669000000000072e-02
-8.250212499999999949e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,-1.296474700000000042e-02,-1.488148400000000038e-02,-1.984429700000000033e-02
-7.750212499999999949e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,-1.264880999999999991e-02,-1.546013400000000038e-02,-2.062806999999999835e-02
-7.250212499999999949e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,-1.226560699999999955e-02,-1.604013300000000156e-02,-2.141499700000000159e-02
-6.750212499999999949e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,-1.181685399999999990e-02,-1.661321699999999957e-02,-2.219048300000000043e-02
-6.250212499999999949e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,-1.129919899999999935e-02,-1.717878100000000061e-02,-2.295673800000000084e-02
-5.750212499999999949e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,-1.071041900000000054e-02,-1.772837899999999897e-02,-2.370827299999999846e-02
-5.250212499999999949e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,-1.004720899999999965e-02,-1.826191900000000146e-02,-2.444682800000000031e-02
-4.750212499999999949e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,-9.308484400000000686e-03,-1.876896999999999940e-02,-2.514584900000000137e-02
-4.250212499999999949e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,-8.503421199999999791e-03,-1.924368599999999943e-02,-2.581048400000000159e-02
-3.750212499999999949e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,-7.629162200000000164e-03,-1.967961500000000100e-02,-2.641656599999999896e-02
-3.250212499999999949e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,-6.695141100000000407e-03,-2.007023100000000088e-02,-2.696716999999999864e-02
-2.750212499999999949e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,-5.706882100000000395e-03,-2.041263700000000084e-02,-2.745252700000000087e-02
-2.250212499999999949e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,-4.666243700000000279e-03,-2.070162999999999864e-02,-2.787034399999999829e-02
-1.750212499999999949e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,-3.579707799999999954e-03,-2.092841800000000071e-02,-2.820352699999999907e-02
-1.250212499999999949e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,-2.460351899999999817e-03,-2.109475099999999839e-02,-2.845423999999999870e-02
-7.502124999999999488e-01,-9.257205600000000700e+00,-1.298381200000000035e+01,-1.319242200000000052e-03,-2.119463699999999881e-02,-2.860814700000000044e-02
-2.502125000000000044e-01,-9.257205600000000700e+00,-1.298381200000000035e+01,-1.734915900000000104e-04,-2.123098099999999946e-02,-2.866794400000000076e-02
2.497874999999999956e-01,-9.257205600000000700e+00,-1.298381200000000035e+01,9.733696900000000322e-04,-2.120089199999999896e-02,-2.863709299999999888e-02
7.497875000000000512e-01,-9.257205600000000700e+00,-1.298381200000000035e+01,2.109556500000000015e-03,-2.110413300000000061e-02,-2.851560900000000079e-02
1.249787500000000051e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,3.228396599999999901e-03,-2.094788699999999837e-02,-2.829929999999999946e-02
1.749787500000000051e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,4.317596600000000139e-03,-2.072576099999999880e-02,-2.799250600000000033e-02
2.249787500000000051e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,5.367083899999999796e-03,-2.044889899999999955e-02,-2.760722999999999996e-02
2.749787500000000051e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,6.362452200000000280e-03,-2.011263400000000076e-02,-2.714030599999999946e-02
3.249787500000000051e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,7.301962500000000120e-03,-1.973077300000000006e-02,-2.661555399999999960e-02
3.749787500000000051e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,8.182514499999999844e-03,-1.930493900000000013e-02,-2.603194500000000078e-02
4.249787500000000051e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,8.999311399999999558e-03,-1.883931800000000073e-02,-2.539517200000000058e-02
4.749787500000000051e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,9.748244700000000332e-03,-1.833991000000000093e-02,-2.471075600000000039e-02
5.249787500000000051e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,1.042893899999999992e-02,-1.781697200000000036e-02,-2.399588199999999963e-02
5.749787500000000051e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,1.103670399999999961e-02,-1.727012500000000075e-02,-2.324862000000000109e-02
6.249787500000000051e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,1.156993599999999942e-02,-1.671187999999999840e-02,-2.249264299999999966e-02
6.749787500000000051e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,1.203757100000000038e-02,-1.614550299999999855e-02,-2.172627499999999975e-02
7.249787500000000051e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,1.243846000000000014e-02,-1.557044100000000084e-02,-2.095349100000000117e-02
7.749787500000000051e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,1.277526699999999987e-02,-1.499531599999999985e-02,-2.017801300000000159e-02
8.249787500000000051e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,1.305057899999999965e-02,-1.442547299999999942e-02,-1.940374799999999844e-02
8.749787500000000051e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,1.326738799999999975e-02,-1.386167399999999918e-02,-1.864052600000000101e-02
9.249787500000000051e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,1.342729900000000018e-02,-1.330676100000000028e-02,-1.789511200000000121e-02
9.749787500000000051e+00,-9.257205600000000700e+00,-1.298381200000000035e+01,1.353485599999999962e-02,-1.276871100000000030e-02,-1.716828499999999841e-02
1.024978800000000057e+01,-9.257205600000000700e+00,-1.298381200000000035e+01,1.359257900000000047e-02,-1.224096799999999964e-02,-1.644656599999999927e-02
1.074978800000000057e+01,-9.257205600000000700e+00,-1.298381200000000035e+01,1.361038900000000051e-02,-1.172289900000000017e-02,-1.575520799999999971e-02
1.124978800000000057e+01,-9.257205600000000700e+00,-1.298381200000000035e+01,1.358222499999999985e-02,-1.122552999999999919e-02,-1.508227499999999915e-02
1.174978800000000057e+01,-9.257205600000000700e+00,-1.298381200000000035e+01,1.351525800000000048e-02,-1.074191399999999998e-02,-1.442682500000000076e-02
-1.175021199999999943e+01,-8.757205600000000700e+00,-1.298381200000000035e+01,-1.411876999999999924e-02,-1.085940500000000079e-02,-1.529658700000000038e-02
-1.125021199999999943e+01,-8.757205600000000700e+00,-1.298381200000000035e+01,-1.418675200000000039e-02,-1.136671700000000014e-02,-1.599924600000000169e-02
-1.075021199999999943e+01,-8.757205600000000700e+00,-1.298381200000000035e+01,-1.420806500000000062e-02,-1.188958199999999923e-02,-1.673851900000000031e-02
-1.025021199999999943e+01,-8.757205600000000700e+00,-1.298381200000000035e+01,-1.418277000000000079e-02,-1.243009599999999985e-02,-1.750050300000000059e-02
-9.750212499999999949e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,-1.411086500000000021e-02,-1.298504399999999941e-02,-1.828844799999999882e-02
-9.250212499999999949e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,-1.398513300000000029e-02,-1.354841499999999942e-02,-1.908975699999999887e-02
-8.750212499999999949e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,-1.379713400000000083e-02,-1.412696199999999985e-02,-1.991693699999999914e-02
-8.250212499999999949e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,-1.354575199999999945e-02,-1.471181000000000051e-02,-2.075634000000000159e-02
-7.750212499999999949e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,-1.323421600000000004e-02,-1.530195500000000076e-02,-2.160931400000000099e-02
-7.250212499999999949e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,-1.284922600000000005e-02,-1.589356199999999997e-02,-2.246086699999999894e-02
-6.750212499999999949e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,-1.239509800000000023e-02,-1.648117600000000016e-02,-2.331880299999999906e-02
-6.250212499999999949e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,-1.186307399999999949e-02,-1.705995800000000007e-02,-2.416419200000000100e-02
-5.750212499999999949e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,-1.125679299999999931e-02,-1.762934600000000060e-02,-2.499772800000000031e-02
-5.250212499999999949e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,-1.057359700000000055e-02,-1.817638599999999924e-02,-2.580503199999999858e-02
-4.750212499999999949e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,-9.809905699999999645e-03,-1.869731599999999855e-02,-2.656549199999999958e-02
-4.250212499999999949e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,-8.968278799999999940e-03,-1.918740199999999924e-02,-2.729830000000000104e-02
-3.750212499999999949e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,-8.051495100000000127e-03,-1.963745800000000000e-02,-2.797646999999999981e-02
-3.250212499999999949e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,-7.067781399999999679e-03,-2.004150500000000112e-02,-2.858951499999999937e-02
-2.750212499999999949e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,-6.023277999999999965e-03,-2.039990200000000101e-02,-2.913762099999999897e-02
-2.250212499999999949e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,-4.923288199999999691e-03,-2.069630100000000028e-02,-2.960429200000000080e-02
-1.750212499999999949e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,-3.777687000000000059e-03,-2.093230000000000091e-02,-2.997314699999999860e-02
-1.250212499999999949e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,-2.601987400000000186e-03,-2.110513899999999846e-02,-3.025132999999999989e-02
-7.502124999999999488e-01,-8.757205600000000700e+00,-1.298381200000000035e+01,-1.395993699999999909e-03,-2.120934999999999834e-02,-3.042609799999999864e-02
-2.502125000000000044e-01,-8.757205600000000700e+00,-1.298381200000000035e+01,-1.781563499999999905e-04,-2.124526499999999929e-02,-3.049539000000000069e-02
2.497874999999999956e-01,-8.757205600000000700e+00,-1.298381200000000035e+01,1.039496599999999984e-03,-2.121274399999999866e-02,-3.045815199999999875e-02
7.497875000000000512e-01,-8.757205600000000700e+00,-1.298381200000000035e+01,2.245364200000000195e-03,-2.111288000000000054e-02,-3.031372300000000075e-02
1.249787500000000051e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,3.427961099999999803e-03,-2.094816000000000039e-02,-3.006959899999999894e-02
1.749787500000000051e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,4.570288599999999812e-03,-2.071588699999999880e-02,-2.972373400000000165e-02
2.249787500000000051e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,5.672013400000000191e-03,-2.042673899999999931e-02,-2.928932899999999936e-02
2.749787500000000051e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,6.724392499999999780e-03,-2.007919500000000107e-02,-2.877528199999999925e-02
3.249787500000000051e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,7.711311299999999876e-03,-1.968197500000000086e-02,-2.817711599999999858e-02
3.749787500000000051e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,8.635629000000000569e-03,-1.923832899999999846e-02,-2.752286799999999894e-02
4.249787500000000051e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,9.491514399999999643e-03,-1.876291600000000101e-02,-2.682010300000000139e-02
4.749787500000000051e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,1.026867799999999983e-02,-1.824877000000000096e-02,-2.606391200000000158e-02
5.249787500000000051e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,1.096979600000000041e-02,-1.771258200000000102e-02,-2.528484199999999835e-02
5.749787500000000051e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,1.159364799999999980e-02,-1.715026099999999998e-02,-2.446986900000000173e-02
6.249787500000000051e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,1.214131799999999990e-02,-1.657732899999999829e-02,-2.363900500000000113e-02
6.749787500000000051e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,1.261253600000000058e-02,-1.599415400000000001e-02,-2.279436199999999857e-02
7.249787500000000051e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,1.301777399999999932e-02,-1.540851000000000026e-02,-2.194992999999999944e-02
7.749787500000000051e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,1.335456999999999964e-02,-1.482286199999999915e-02,-2.110449000000000006e-02
8.249787500000000051e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,1.362185800000000058e-02,-1.424046999999999986e-02,-2.027458299999999880e-02
8.749787500000000051e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,1.383004799999999930e-02,-1.366908799999999938e-02,-1.945096400000000114e-02
9.249787500000000051e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,1.398124899999999941e-02,-1.310474099999999961e-02,-1.864148300000000036e-02
9.749787500000000051e+00,-8.757205600000000700e+00,-1.298381200000000035e+01,1.407447099999999986e-02,-1.255735699999999989e-02,-1.785391399999999851e-02
1.024978800000000057e+01,-8.757205600000000700e+00,-1.298381200000000035e+01,1.411851499999999988e-02,-1.202048099999999953e-02,-1.708042599999999925e-02
1.074978800000000057e+01,-8.757205600000000700e+00,-1.298381200000000035e+01,1.411961299999999961e-02,-1.149622399999999933e-02,-1.634111599999999928e-02
1.124978800000000057e+01,-8.757205600000000700e+00,-1.298381200000000035e+01,1.407464999999999931e-02,-1.099410999999999965e-02,-1.561546100000000062e-02
1.174978800000000057e+01,-8.757205600000000700e+00,-1.298381200000000035e+01,1.398886899999999926e-02,-1.051168799999999993e-02,-1.492391600000000061e-02
-1.175021199999999943e+01,-8.257205600000000700e+00,-1.298381200000000035e+01,-1.462354000000000084e-02,-1.059183999999999994e-02,-1.582976800000000100e-02
